Order ID;Date;Product;Category; Purchase Price ; Sale Price ; Profit ;Quantity;Order Status;Delivery Date;Delivery Time (Days);Delivery Cost; Revenue ;Salesperson;Customer Name;Gender;Age;Age Group;State;Country
1296;27/09/2022;Jeans;Clothing; 46 ; 75 ; 1.418 ;49;Delivered;28/09/2022;1;3; 1.421 ;Lisa Rizi;Jessica Flowers;Male;24;Young;Seattle;United States
1297;28/07/2022;Watch;Accessories; 75 ; 97 ; 105 ;5;Delivered;01/08/2022;4;5; 110 ;Chris Jordan;Susan Lutz;Male;22;Young;Chicago;United States
1298;13/03/2022;Washing Machine;Appliances; 89 ; 119 ; 1.166 ;39;Delivered;17/03/2022;4;4; 1.170 ;Lisa Rizi;Linda Burke;Male;44;Middle Age;San Francisco;United States
1299;13/01/2022;Watch;Accessories; 99 ; 123 ; 475 ;20;Delivered;17/01/2022;4;5; 480 ;David Willy;Alexandra Rowe;Male;43;Middle Age;Atlanta;United States
1300;02/04/2022;TV;Electronics; 89 ; 114 ; 647 ;26;Delivered;07/04/2022;5;3; 650 ;Lisa Rizi;Katelyn Scott;Male;39;Middle Age;Seattle;United States
1301;25/02/2022;Laptop;Electronics; 23 ; 41 ; 430 ;24;Delivered;03/03/2022;6;2; 432 ;David Willy;Carrie Vaughn;Male;27;Young;Chicago;United States
1302;13/11/2022;T-shirt;Clothing; 42 ; 63 ; 607 ;29;Delivered;18/11/2022;1;2; 609 ;Arnold Fazer;Katie Williams;Male;42;Middle Age;New York;United States
1303;05/09/2022;Sneakers;Footwear; 82 ; 101 ; 585 ;31;Delivered;10/09/2022;5;4; 589 ;Arnold Fazer;Diana Sosa;Male;52;Senior;Atlanta;United States
1304;12/02/2022;Laptop;Electronics; 88 ; 98 ; 85 ;9;Delivered;18/02/2022;6;5; 90 ;Arnold Fazer;Jessica Chapman;Male;34;Middle Age;San Francisco;United States
1305;06/09/2022;Laptop;Electronics; 74 ; 84 ; 368 ;37;Delivered;09/09/2022;3;2; 370 ;Arnold Fazer;David Rodriguez;Male;43;Middle Age;San Francisco;United States
1306;03/07/2022;Laptop;Electronics; 80 ; 108 ; 305 ;11;Delivered;04/07/2022;1;3; 308 ;Chris Jordan;Rachel Campbell;Male;47;Middle Age;Houston;United States
1307;11/01/2022;Smartphone;Electronics; 21 ; 58 ; 997 ;27;Delivered;17/01/2022;6;2; 999 ;Lisa Rizi;Leslie Reid;Male;17;Young;New York;United States
1308;17/04/2022;Refrigerator;Appliances; 100 ; 120 ; 115 ;6;Delivered;20/04/2022;3;5; 120 ;Emily Lizz;Laurie Medina;Male;42;Middle Age;San Francisco;United States
1309;19/12/2022;Refrigerator;Appliances; 62 ; 87 ; 821 ;33;Delivered;24/12/2022;5;4; 825 ;Arnold Fazer;Judith Martinez;Male;46;Middle Age;Chicago;United States
1310;29/07/2022;Jeans;Clothing; 35 ; 46 ; 108 ;10;Delivered;31/07/2022;2;2; 110 ;Chris Jordan;Anna Ortega;Male;50;Middle Age;New York;United States
1311;28/12/2022;Refrigerator;Appliances; 91 ; 131 ; 158 ;4;Delivered;01/01/2023;4;2; 160 ;Chris Jordan;Courtney Chan;Male;50;Middle Age;Houston;United States
1312;10/11/2022;Smartphone;Electronics; 62 ; 76 ; 23 ;2;Delivered;12/11/2022;2;5; 28 ;David Willy;Charles Barber;Male;23;Young;Washington, D.C.;United States
1313;11/09/2022;TV;Electronics; 67 ; 106 ; 583 ;15;Delivered;14/09/2022;3;2; 585 ;Arnold Fazer;Elizabeth Middleton;Male;16;Young;Atlanta;United States
1314;16/01/2022;T-shirt;Clothing; 51 ; 71 ; 976 ;49;Delivered;23/01/2022;1;4; 980 ;David Willy;Kathleen Hunt;Male;34;Middle Age;Miami;United States
1315;18/11/2022;Smartphone;Electronics; 61 ; 93 ; 412 ;13;Delivered;23/11/2022;5;4; 416 ;Chris Jordan;Michael Castro;Male;25;Young;New York;United States
1316;21/01/2022;Washing Machine;Appliances; 50 ; 78 ; 276 ;10;Delivered;24/01/2022;3;4; 280 ;Arnold Fazer;Debra Diaz;Male;43;Middle Age;Seattle;United States
1317;09/12/2022;Jeans;Clothing; 45 ; 63 ; 177 ;10;Delivered;15/12/2022;6;3; 180 ;David Willy;George Johnson;Male;48;Middle Age;Boston;United States
1318;15/02/2022;TV;Electronics; 92 ; 106 ; 262 ;19;Delivered;18/02/2022;3;4; 266 ;Chris Jordan;Linda Sanders;Male;34;Middle Age;Houston;United States
1319;10/10/2022;Jeans;Clothing; 37 ; 60 ; 688 ;30;Delivered;16/10/2022;6;2; 690 ;Arnold Fazer;Gary Duran;Male;23;Young;Seattle;United States
1320;09/06/2022;Refrigerator;Appliances; 32 ; 42 ; 106 ;11;Delivered;14/06/2022;5;4; 110 ;Chris Jordan;Eric Johnson;Male;63;Senior;Chicago;United States
1321;10/09/2022;Laptop;Electronics; 47 ; 82 ; 1.536 ;44;Delivered;14/09/2022;4;4; 1.540 ;Emily Lizz;Brian Arellano;Male;40;Middle Age;Atlanta;United States
1322;21/06/2022;Washing Machine;Appliances; 33 ; 72 ; 973 ;25;Delivered;28/06/2022;7;2; 975 ;Emily Lizz;Kenneth Hutchinson;Male;37;Middle Age;Houston;United States
1323;03/10/2022;Jeans;Clothing; 98 ; 114 ; 764 ;48;Delivered;10/10/2022;7;4; 768 ;Lisa Rizi;Kelly Rocha;Male;46;Middle Age;New York;United States
1324;24/09/2022;Jeans;Clothing; 89 ; 122 ; 1.119 ;34;Delivered;28/09/2022;4;3; 1.122 ;David Willy;Robert Kaufman;Male;46;Middle Age;Los Angeles;United States
1325;05/07/2022;T-shirt;Clothing; 27 ; 44 ; 729 ;43;Delivered;11/07/2022;1;2; 731 ;Arnold Fazer;Angela Williams;Male;29;Young;Atlanta;United States
1326;24/04/2022;TV;Electronics; 67 ; 97 ; 386 ;13;Delivered;27/04/2022;3;4; 390 ;Lisa Rizi;Matthew Munoz;Male;33;Middle Age;Houston;United States
1327;17/06/2022;TV;Electronics; 98 ; 116 ; 752 ;42;Delivered;19/06/2022;2;4; 756 ;David Willy;Xavier Perez MD;Male;41;Middle Age;Chicago;United States
1328;20/04/2022;Refrigerator;Appliances; 48 ; 65 ; 539 ;32;Delivered;27/04/2022;7;5; 544 ;David Willy;Carla Briggs;Male;60;Senior;Boston;United States
1329;28/12/2022;Jeans;Clothing; 28 ; 62 ; 1.321 ;39;Delivered;02/01/2023;5;5; 1.326 ;Lisa Rizi;Matthew Ramsey;Male;65;Senior;Houston;United States
1330;01/06/2022;T-shirt;Clothing; 51 ; 69 ; 176 ;10;Delivered;04/06/2022;1;4; 180 ;David Willy;Henry Mcguire;Male;31;Middle Age;Miami;United States
1331;24/04/2022;Washing Machine;Appliances; 87 ; 113 ; 335 ;13;Delivered;27/04/2022;3;3; 338 ;David Willy;Robin Rogers;Male;19;Young;San Francisco;United States
1332;30/01/2022;Jeans;Clothing; 23 ; 41 ; 502 ;28;Delivered;04/02/2022;5;2; 504 ;Arnold Fazer;Rebecca Gordon;Male;55;Senior;Seattle;United States
1333;19/09/2022;Sandles;Footwear; 53 ; 79 ; 335 ;13;Delivered;22/09/2022;3;3; 338 ;Arnold Fazer;Chad Spence;Male;49;Middle Age;San Francisco;United States
1334;24/03/2022;Refrigerator;Appliances; 95 ; 108 ; 60 ;5;Delivered;26/03/2022;2;5; 65 ;Arnold Fazer;Alyssa Carroll;Male;17;Young;Chicago;United States
1335;21/11/2022;TV;Electronics; 41 ; 75 ; 1.255 ;37;Delivered;23/11/2022;2;3; 1.258 ;Chris Jordan;Nathaniel Jefferson;Male;59;Senior;Chicago;United States
1336;24/11/2022;Laptop;Electronics; 75 ; 94 ; 35 ;2;Delivered;27/11/2022;3;3; 38 ;David Willy;Carolyn Martinez;Male;36;Middle Age;Chicago;United States
1337;17/09/2022;Washing Machine;Appliances; 21 ; 47 ; 1.036 ;40;Delivered;20/09/2022;3;4; 1.040 ;Emily Lizz;Kelly Daniels;Male;26;Young;Boston;United States
1338;29/12/2022;TV;Electronics; 60 ; 88 ; 1.396 ;50;Delivered;02/01/2023;4;4; 1.400 ;Arnold Fazer;Paige Cook;Male;47;Middle Age;Miami;United States
1339;31/08/2022;TV;Electronics; 83 ; 95 ; 283 ;24;Delivered;03/09/2022;3;5; 288 ;Lisa Rizi;John Avery;Male;64;Senior;Boston;United States
1340;21/10/2022;Sandles;Footwear; 86 ; 97 ; 501 ;46;Delivered;24/10/2022;3;5; 506 ;David Willy;David Allen;Male;41;Middle Age;Houston;United States
1341;13/10/2022;Sneakers;Footwear; 67 ; 102 ; 488 ;14;Delivered;15/10/2022;2;2; 490 ;Chris Jordan;Patricia Mckenzie;Male;17;Young;Atlanta;United States
1342;22/09/2022;Refrigerator;Appliances; 58 ; 97 ; 385 ;10;Delivered;27/09/2022;5;5; 390 ;Arnold Fazer;Ian Jones;Male;51;Senior;New York;United States
1343;17/04/2022;Refrigerator;Appliances; 37 ; 70 ; 558 ;17;Delivered;21/04/2022;4;3; 561 ;Arnold Fazer;Jacob Anderson MD;Male;28;Young;Atlanta;United States
1344;11/01/2022;Jeans;Clothing; 54 ; 73 ; 432 ;23;Delivered;18/01/2022;7;5; 437 ;Emily Lizz;Deanna Santos;Male;51;Senior;San Francisco;United States
1345;19/09/2022;Refrigerator;Appliances; 60 ; 100 ; 518 ;13;Delivered;24/09/2022;5;2; 520 ;Lisa Rizi;Alexis Jensen;Male;58;Senior;Los Angeles;United States
1346;06/12/2022;Watch;Accessories; 76 ; 116 ; 555 ;14;Delivered;12/12/2022;6;5; 560 ;Chris Jordan;Joshua Lee;Male;36;Middle Age;Atlanta;United States
1347;21/01/2022;Jeans;Clothing; 38 ; 64 ; 231 ;9;Delivered;25/01/2022;4;3; 234 ;Arnold Fazer;Kyle Dunn;Male;35;Middle Age;Chicago;United States
1348;10/10/2022;Smartphone;Electronics; 47 ; 65 ; 68 ;4;Delivered;16/10/2022;6;4; 72 ;David Willy;Maria Johnson;Male;31;Middle Age;Washington, D.C.;United States
1349;30/06/2022;Washing Machine;Appliances; 35 ; 46 ; 480 ;44;Delivered;04/07/2022;4;4; 484 ;Lisa Rizi;Chris Phillips;Male;57;Senior;Chicago;United States
1350;09/09/2022;Refrigerator;Appliances; 28 ; 61 ; 1.084 ;33;Delivered;14/09/2022;5;5; 1.089 ;Lisa Rizi;Joseph Friedman;Male;48;Middle Age;Seattle;United States
1351;04/10/2022;Jeans;Clothing; 76 ; 114 ; 73 ;2;Delivered;06/10/2022;2;3; 76 ;Chris Jordan;Stefanie Rodriguez;Male;63;Senior;Seattle;United States
1352;26/11/2022;Sandles;Footwear; 86 ; 103 ; 644 ;38;Delivered;02/12/2022;2;2; 646 ;David Willy;Casey Anderson;Male;18;Young;Los Angeles;United States
1353;16/11/2022;Watch;Accessories; 80 ; 117 ; 1.218 ;33;Delivered;21/11/2022;5;3; 1.221 ;Lisa Rizi;Melissa Nelson;Male;61;Senior;Washington, D.C.;United States
1354;21/08/2022;Sandles;Footwear; 59 ; 71 ; 310 ;26;Delivered;27/08/2022;2;2; 312 ;Arnold Fazer;Rachael James;Male;34;Middle Age;Miami;United States
1355;19/06/2022;Refrigerator;Appliances; 48 ; 84 ; 536 ;15;Delivered;26/06/2022;7;4; 540 ;David Willy;Patricia Moore;Male;31;Middle Age;San Francisco;United States
1356;05/11/2022;Washing Machine;Appliances; 55 ; 65 ; 185 ;19;Delivered;08/11/2022;3;5; 190 ;David Willy;Marcus Moody;Male;28;Young;Boston;United States
1357;19/11/2022;Watch;Accessories; 92 ; 121 ; 924 ;32;Delivered;20/11/2022;1;4; 928 ;Chris Jordan;Brian Cox;Male;54;Senior;Chicago;United States
1358;25/11/2022;Sandles;Footwear; 28 ; 56 ; 976 ;35;Delivered;27/11/2022;2;4; 980 ;Emily Lizz;Curtis Dean;Male;17;Young;New York;United States
1359;14/06/2022;Smartphone;Electronics; 31 ; 65 ; 1.357 ;40;Delivered;21/06/2022;7;3; 1.360 ;Lisa Rizi;Christina Jenkins;Male;32;Middle Age;Miami;United States
1360;01/10/2022;TV;Electronics; 20 ; 36 ; 108 ;7;Delivered;04/10/2022;3;4; 112 ;David Willy;Melody Jackson;Male;60;Senior;Seattle;United States
1361;11/10/2022;Watch;Accessories; 82 ; 114 ; 1.180 ;37;Delivered;15/10/2022;4;4; 1.184 ;Arnold Fazer;Christian Smith;Male;43;Middle Age;Boston;United States
1362;16/02/2022;Sandles;Footwear; 79 ; 117 ; 985 ;26;Delivered;18/02/2022;2;3; 988 ;Emily Lizz;Misty Romero;Male;19;Young;Chicago;United States
1363;26/04/2022;TV;Electronics; 91 ; 111 ; 475 ;24;Delivered;01/05/2022;5;5; 480 ;Emily Lizz;Mark Smith;Male;50;Middle Age;Boston;United States
1364;07/10/2022;Laptop;Electronics; 38 ; 65 ; 751 ;28;Delivered;08/10/2022;1;5; 756 ;Emily Lizz;Meghan Vazquez;Male;63;Senior;San Francisco;United States
1365;19/06/2022;Jeans;Clothing; 95 ; 132 ; 1.623 ;44;Delivered;26/06/2022;7;5; 1.628 ;Arnold Fazer;Shane Rice;Male;58;Senior;Chicago;United States
1366;23/06/2022;Sandles;Footwear; 96 ; 121 ; 1.045 ;42;Delivered;28/06/2022;1;5; 1.050 ;David Willy;Holly Harrington;Male;64;Senior;Atlanta;United States
1367;09/06/2022;Laptop;Electronics; 54 ; 68 ; 513 ;37;Delivered;12/06/2022;3;5; 518 ;David Willy;Bruce Carroll;Male;31;Middle Age;Miami;United States
1368;17/11/2022;Sandles;Footwear; 94 ; 109 ; 42 ;3;Delivered;24/11/2022;1;3; 45 ;Emily Lizz;Yesenia Thomas;Male;23;Young;San Francisco;United States
1369;27/12/2022;TV;Electronics; 33 ; 65 ; 158 ;5;Delivered;03/01/2023;7;2; 160 ;David Willy;Jose Gonzalez;Male;53;Senior;Los Angeles;United States
1370;16/12/2022;Washing Machine;Appliances; 47 ; 73 ; 336 ;13;Delivered;19/12/2022;3;2; 338 ;David Willy;Edward Davis;Male;47;Middle Age;San Francisco;United States
1371;22/03/2022;Jeans;Clothing; 76 ; 105 ; 635 ;22;Delivered;27/03/2022;5;3; 638 ;Emily Lizz;Johnny Parker;Male;18;Young;Seattle;United States
1372;19/06/2022;Watch;Accessories; 72 ; 82 ; 488 ;49;Delivered;20/06/2022;1;2; 490 ;Emily Lizz;Monica Phillips;Male;37;Middle Age;Miami;United States
1373;30/04/2022;Refrigerator;Appliances; 88 ; 123 ; 1.640 ;47;Delivered;07/05/2022;7;5; 1.645 ;Arnold Fazer;Jessica Rios;Male;25;Young;Miami;United States
1374;16/04/2022;Washing Machine;Appliances; 87 ; 122 ; 103 ;3;Delivered;17/04/2022;1;2; 105 ;Arnold Fazer;Linda Johnson;Male;34;Middle Age;Houston;United States
1375;28/08/2022;Refrigerator;Appliances; 44 ; 82 ; 1.174 ;31;Delivered;02/09/2022;5;4; 1.178 ;David Willy;Kimberly Larson;Male;55;Senior;Atlanta;United States
1376;10/08/2022;Sneakers;Footwear; 67 ; 82 ; 312 ;21;Delivered;13/08/2022;3;3; 315 ;Emily Lizz;Elizabeth Beasley;Male;56;Senior;Houston;United States
1377;11/01/2022;Smartphone;Electronics; 51 ; 72 ; 374 ;18;Delivered;16/01/2022;5;4; 378 ;David Willy;Teresa Mueller;Male;39;Middle Age;Chicago;United States
1378;10/02/2022;Watch;Accessories; 64 ; 77 ; 646 ;50;Delivered;14/02/2022;4;4; 650 ;Chris Jordan;Isaiah Garcia;Male;36;Middle Age;Washington, D.C.;United States
1379;06/12/2022;TV;Electronics; 37 ; 76 ; 1.400 ;36;Delivered;09/12/2022;3;4; 1.404 ;Chris Jordan;Daniel Weaver;Male;61;Senior;Atlanta;United States
1380;05/02/2022;Sneakers;Footwear; 88 ; 121 ; 127 ;4;Delivered;10/02/2022;5;5; 132 ;Emily Lizz;Sean Robertson;Male;51;Senior;Los Angeles;United States
1381;03/02/2022;Sandles;Footwear; 97 ; 107 ; 215 ;22;Delivered;07/02/2022;4;5; 220 ;Lisa Rizi;Lydia Elliott;Male;61;Senior;Atlanta;United States
1382;08/08/2022;Sneakers;Footwear; 26 ; 57 ; 832 ;27;Delivered;12/08/2022;4;5; 837 ;Arnold Fazer;Taylor Knapp;Male;56;Senior;Atlanta;United States
1383;30/03/2022;Sandles;Footwear; 46 ; 57 ; 272 ;25;Delivered;05/04/2022;1;3; 275 ;Lisa Rizi;Andres Byrd;Male;47;Middle Age;Boston;United States
1384;04/12/2022;Watch;Accessories; 100 ; 131 ; 1.205 ;39;Delivered;05/12/2022;1;4; 1.209 ;Chris Jordan;Stephanie Ballard;Male;58;Senior;Los Angeles;United States
1385;05/11/2022;Washing Machine;Appliances; 47 ; 84 ; 1.367 ;37;Delivered;12/11/2022;7;2; 1.369 ;David Willy;Michael Brown;Male;46;Middle Age;New York;United States
1386;23/05/2022;Refrigerator;Appliances; 29 ; 58 ; 520 ;18;Delivered;24/05/2022;1;2; 522 ;Chris Jordan;Chris Mccall;Male;60;Senior;Washington, D.C.;United States
1387;19/12/2022;Sneakers;Footwear; 48 ; 76 ; 612 ;22;Delivered;21/12/2022;2;4; 616 ;David Willy;Chad Ferguson;Male;43;Middle Age;New York;United States
1388;13/06/2022;Sneakers;Footwear; 49 ; 69 ; 755 ;38;Delivered;17/06/2022;4;5; 760 ;Emily Lizz;James Mendoza;Male;46;Middle Age;Atlanta;United States
1389;06/12/2022;T-shirt;Clothing; 95 ; 134 ; 1.868 ;48;Delivered;09/12/2022;1;4; 1.872 ;Emily Lizz;Michael Pierce;Male;63;Senior;Atlanta;United States
1390;29/12/2022;Sandles;Footwear; 49 ; 74 ; 972 ;39;Delivered;01/01/2023;3;3; 975 ;David Willy;Colleen Hensley;Male;27;Young;Miami;United States
1391;25/11/2022;Jeans;Clothing; 79 ; 100 ; 751 ;36;Delivered;29/11/2022;4;5; 756 ;Lisa Rizi;Austin Watts;Male;16;Young;Boston;United States
1392;28/11/2022;Laptop;Electronics; 38 ; 68 ; 535 ;18;Delivered;03/12/2022;5;5; 540 ;Chris Jordan;Elizabeth Johnson;Male;23;Young;Atlanta;United States
1393;10/02/2022;Sandles;Footwear; 97 ; 118 ; 16 ;1;Delivered;15/02/2022;5;5; 21 ;Lisa Rizi;Kyle Kerr;Male;46;Middle Age;Seattle;United States
1394;21/06/2022;Refrigerator;Appliances; 24 ; 54 ; 1.165 ;39;Delivered;27/06/2022;6;5; 1.170 ;Chris Jordan;Kyle Smith;Male;33;Middle Age;Washington, D.C.;United States
1395;21/12/2022;Jeans;Clothing; 66 ; 91 ; 746 ;30;Delivered;22/12/2022;1;4; 750 ;David Willy;Deborah Oconnor;Male;46;Middle Age;Los Angeles;United States
1396;14/02/2022;Washing Machine;Appliances; 85 ; 102 ; 590 ;35;Delivered;20/02/2022;6;5; 595 ;Emily Lizz;Wendy Conner;Male;31;Middle Age;Boston;United States
1397;18/11/2022;TV;Electronics; 46 ; 79 ; 985 ;30;Delivered;23/11/2022;5;5; 990 ;Emily Lizz;Dylan White;Male;36;Middle Age;Los Angeles;United States
1398;27/11/2022;Laptop;Electronics; 58 ; 77 ; 758 ;40;Delivered;02/12/2022;5;2; 760 ;Emily Lizz;Toni Schmitt;Male;18;Young;New York;United States
1399;21/01/2022;Refrigerator;Appliances; 66 ; 82 ; 414 ;26;Delivered;22/01/2022;1;2; 416 ;Chris Jordan;Abigail Garcia;Male;23;Young;Washington, D.C.;United States
1400;24/07/2022;Refrigerator;Appliances; 68 ; 84 ; 398 ;25;Delivered;31/07/2022;7;2; 400 ;Chris Jordan;Kevin Ramirez;Male;27;Young;Chicago;United States
1401;17/04/2022;Washing Machine;Appliances; 31 ; 62 ; 1.114 ;36;Delivered;19/04/2022;2;2; 1.116 ;Lisa Rizi;Andrea Walker;Male;45;Middle Age;Atlanta;United States
1402;17/11/2022;Jeans;Clothing; 92 ; 106 ; 541 ;39;Delivered;21/11/2022;4;5; 546 ;David Willy;Jacqueline Meyer;Male;25;Young;Boston;United States
1403;03/10/2022;Washing Machine;Appliances; 77 ; 103 ; 48 ;2;Delivered;10/10/2022;7;4; 52 ;Emily Lizz;Nicholas Davis;Male;64;Senior;San Francisco;United States
1404;18/12/2022;Sandles;Footwear; 85 ; 111 ; 127 ;5;Delivered;20/12/2022;2;3; 130 ;Arnold Fazer;Debbie Campbell;Male;55;Senior;New York;United States
1405;14/03/2022;Laptop;Electronics; 51 ; 83 ; 1.470 ;46;Delivered;15/03/2022;1;2; 1.472 ;Chris Jordan;Michael Galvan;Male;62;Senior;Miami;United States
1406;19/03/2022;Jeans;Clothing; 74 ; 111 ; 774 ;21;Delivered;20/03/2022;1;3; 777 ;Emily Lizz;Jackie Knapp;Male;17;Young;New York;United States
1407;15/12/2022;T-shirt;Clothing; 87 ; 113 ; 1.220 ;47;Delivered;18/12/2022;1;2; 1.222 ;Lisa Rizi;Jackie Williams;Male;47;Middle Age;New York;United States
1408;26/08/2022;Sneakers;Footwear; 26 ; 39 ; 425 ;33;Delivered;01/09/2022;6;4; 429 ;Chris Jordan;James Heath;Male;33;Middle Age;Atlanta;United States
1409;20/05/2022;Watch;Accessories; 41 ; 53 ; 44 ;4;Delivered;25/05/2022;5;4; 48 ;Chris Jordan;Brandy Harper;Male;18;Young;New York;United States
1410;10/10/2022;Smartphone;Electronics; 46 ; 68 ; 1.010 ;46;Delivered;15/10/2022;5;2; 1.012 ;Arnold Fazer;Jill Jordan;Male;40;Middle Age;Seattle;United States
1411;25/03/2022;Laptop;Electronics; 91 ; 130 ; 1.440 ;37;Delivered;01/04/2022;7;3; 1.443 ;Chris Jordan;Bryan Davis;Male;22;Young;Washington, D.C.;United States
1412;27/11/2022;Sandles;Footwear; 89 ; 112 ; 709 ;31;Delivered;02/12/2022;5;4; 713 ;Lisa Rizi;Leslie Young;Male;29;Young;Los Angeles;United States
1413;03/05/2022;Laptop;Electronics; 29 ; 57 ; 782 ;28;Delivered;05/05/2022;2;2; 784 ;David Willy;Natasha Bridges;Male;49;Middle Age;Los Angeles;United States
1414;14/12/2022;Smartphone;Electronics; 71 ; 108 ; 1.700 ;46;Delivered;21/12/2022;7;2; 1.702 ;Chris Jordan;Ashley Brown;Male;43;Middle Age;Atlanta;United States
1415;27/07/2022;Washing Machine;Appliances; 79 ; 96 ; 83 ;5;Delivered;30/07/2022;3;2; 85 ;Emily Lizz;Paul Mays;Male;44;Middle Age;Houston;United States
1416;01/04/2022;T-shirt;Clothing; 40 ; 59 ; 585 ;31;Delivered;05/04/2022;1;4; 589 ;Emily Lizz;Michele Aguilar MD;Male;34;Middle Age;Miami;United States
1417;26/02/2022;T-shirt;Clothing; 48 ; 83 ; 453 ;13;Delivered;01/03/2022;1;2; 455 ;David Willy;Diana Alexander;Male;58;Senior;Houston;United States
1418;18/09/2022;Laptop;Electronics; 100 ; 129 ; 607 ;21;Delivered;20/09/2022;2;2; 609 ;Arnold Fazer;Margaret Ward;Male;23;Young;Miami;United States
1419;15/11/2022;TV;Electronics; 42 ; 68 ; 647 ;25;Delivered;17/11/2022;2;3; 650 ;Chris Jordan;Kevin Harvey;Male;19;Young;New York;United States
1420;28/05/2022;Watch;Accessories; 62 ; 101 ; 697 ;18;Delivered;04/06/2022;7;5; 702 ;David Willy;Daniel Wise;Male;65;Senior;Washington, D.C.;United States
1421;27/11/2022;TV;Electronics; 80 ; 96 ; 654 ;41;Delivered;28/11/2022;1;2; 656 ;Arnold Fazer;Bryan Jensen;Male;58;Senior;San Francisco;United States
1422;15/03/2022;Smartphone;Electronics; 69 ; 91 ; 636 ;29;Delivered;21/03/2022;6;2; 638 ;David Willy;Claudia Waters;Male;65;Senior;Chicago;United States
1423;01/05/2022;Smartphone;Electronics; 34 ; 70 ; 1.654 ;46;Delivered;08/05/2022;7;2; 1.656 ;Arnold Fazer;Wesley Williams;Male;44;Middle Age;Washington, D.C.;United States
1424;29/01/2022;Washing Machine;Appliances; 97 ; 112 ; 222 ;15;Delivered;01/02/2022;3;3; 225 ;David Willy;Eddie Reynolds;Male;64;Senior;New York;United States
1425;29/08/2022;T-shirt;Clothing; 63 ; 77 ; 93 ;7;Delivered;05/09/2022;1;5; 98 ;Chris Jordan;Kevin Hernandez;Male;32;Middle Age;Miami;United States
1426;22/11/2022;Watch;Accessories; 89 ; 113 ; 835 ;35;Delivered;29/11/2022;7;5; 840 ;Chris Jordan;Natasha Robertson;Male;58;Senior;Boston;United States
1427;30/04/2022;TV;Electronics; 75 ; 98 ; 917 ;40;Delivered;01/05/2022;1;3; 920 ;David Willy;Peter Monroe;Male;43;Middle Age;Miami;United States
1428;17/12/2022;Sandles;Footwear; 30 ; 65 ; 173 ;5;Delivered;20/12/2022;3;2; 175 ;Arnold Fazer;Kayla Love;Male;40;Middle Age;Seattle;United States
1429;09/09/2022;Jeans;Clothing; 77 ; 96 ; 454 ;24;Delivered;14/09/2022;5;2; 456 ;Chris Jordan;Robert Harrison;Male;55;Senior;New York;United States
1430;13/07/2022;Refrigerator;Appliances; 26 ; 52 ; 802 ;31;Delivered;15/07/2022;2;4; 806 ;Emily Lizz;Ashley Graham;Male;56;Senior;Chicago;United States
1431;09/08/2022;Jeans;Clothing; 43 ; 67 ; 235 ;10;Delivered;14/08/2022;5;5; 240 ;David Willy;Angela Johnson;Male;64;Senior;Los Angeles;United States
1432;02/02/2022;Jeans;Clothing; 88 ; 124 ; 213 ;6;Delivered;05/02/2022;3;3; 216 ;David Willy;Anna Howell;Male;61;Senior;Los Angeles;United States
1433;12/01/2022;Sandles;Footwear; 54 ; 67 ; 556 ;43;Delivered;13/01/2022;1;3; 559 ;Lisa Rizi;Donna Johnson;Male;64;Senior;Atlanta;United States
1434;25/10/2022;Refrigerator;Appliances; 81 ; 108 ; 508 ;19;Delivered;26/10/2022;1;5; 513 ;Chris Jordan;Cody Smith;Male;58;Senior;Washington, D.C.;United States
1435;12/08/2022;Sneakers;Footwear; 33 ; 62 ; - ;40;Cancelled;18/08/2022;6;5; - ;Lisa Rizi;John Ortiz;Male;40;Middle Age;Chicago;United States
1436;11/10/2022;Jeans;Clothing; 64 ; 89 ; - ;26;Cancelled;16/10/2022;5;3; - ;Chris Jordan;Shannon Murphy;Male;65;Senior;Houston;United States
1437;19/03/2022;Watch;Accessories; 77 ; 87 ; 306 ;31;Delivered;23/03/2022;4;4; 310 ;Chris Jordan;David Rose;Male;20;Young;Atlanta;United States
1438;19/12/2022;Sandles;Footwear; 55 ; 74 ; 72 ;4;Delivered;22/12/2022;3;4; 76 ;Arnold Fazer;Rachel Smith;Male;56;Senior;Seattle;United States
1439;18/02/2022;Jeans;Clothing; 93 ; 131 ; 1.706 ;45;Delivered;24/02/2022;6;4; 1.710 ;Lisa Rizi;Pamela Webb;Male;23;Young;Miami;United States
1440;05/09/2022;TV;Electronics; 41 ; 65 ; 139 ;6;Delivered;08/09/2022;3;5; 144 ;Lisa Rizi;Marilyn Carter;Male;20;Young;San Francisco;United States
1441;12/06/2022;Sneakers;Footwear; 25 ; 53 ; 417 ;15;Delivered;15/06/2022;3;3; 420 ;Chris Jordan;Eric Heath;Male;58;Senior;Boston;United States
1442;15/12/2022;Smartphone;Electronics; 72 ; 110 ; 1.668 ;44;Delivered;16/12/2022;1;4; 1.672 ;David Willy;Sabrina Howard;Male;23;Young;Houston;United States
1443;12/08/2022;T-shirt;Clothing; 76 ; 107 ; 339 ;11;Delivered;19/08/2022;1;2; 341 ;David Willy;Kimberly Arnold;Male;48;Middle Age;Miami;United States
1444;24/08/2022;Watch;Accessories; 91 ; 114 ; 503 ;22;Delivered;30/08/2022;6;3; 506 ;Emily Lizz;Erica Gibson;Male;59;Senior;Chicago;United States
