order_id,date,product,category,purchase_price,sale_price,profit,quantity,order_status,delivery_date,delivery_time_(days),delivery_cost,revenue,salesperson,customer_name,gender,age,age_group,state,country
1342,2022-09-22,Refrigerator,Appliances,58,97,385,10,Delivered,2022-09-27,5,5,390,Arnold Fazer,Ian Jones,Male,51,Senior,New York,United States
1343,2022-04-17,Refrigerator,Appliances,37,70,558,17,Delivered,2022-04-21,4,3,561,Arnold Fazer,Jacob Anderson MD,Male,28,Young,Atlanta,United States
1344,2022-01-11,Jeans,Clothing,54,73,432,23,Delivered,2022-01-18,7,5,437,Emily Lizz,Deanna Santos,Male,51,Senior,San Francisco,United States
1345,2022-09-19,Refrigerator,Appliances,60,100,518,13,Delivered,2022-09-24,5,2,520,Lisa Rizi,Alexis Jensen,Male,58,Senior,Los Angeles,United States
1346,2022-12-06,Watch,Accessories,76,116,555,14,Delivered,2022-12-12,6,5,560,Chris Jordan,Joshua Lee,Male,36,Middle Age,Atlanta,United States
1347,2022-01-21,Jeans,Clothing,38,64,231,9,Delivered,2022-01-25,4,3,234,Arnold Fazer,Kyle Dunn,Male,35,Middle Age,Chicago,United States
1348,2022-10-10,Smartphone,Electronics,47,65,68,4,Delivered,2022-10-16,6,4,72,David Willy,Maria Johnson,Male,31,Middle Age,"Washington, D.C.",United States
1349,2022-06-30,Washing Machine,Appliances,35,46,480,44,Delivered,2022-07-04,4,4,484,Lisa Rizi,Chris Phillips,Male,57,Senior,Chicago,United States
1350,2022-09-09,Refrigerator,Appliances,28,61,1084,33,Delivered,2022-09-14,5,5,1089,Lisa Rizi,Joseph Friedman,Male,48,Middle Age,Seattle,United States
1351,2022-10-04,Jeans,Clothing,76,114,73,2,Delivered,2022-10-06,2,3,76,Chris Jordan,Stefanie Rodriguez,Male,63,Senior,Seattle,United States
1352,2022-11-26,Sandles,Footwear,86,103,644,38,Delivered,2022-12-02,2,2,646,David Willy,Casey Anderson,Male,18,Young,Los Angeles,United States
1353,2022-11-16,Watch,Accessories,80,117,1218,33,Delivered,2022-11-21,5,3,1221,Lisa Rizi,Melissa Nelson,Male,61,Senior,"Washington, D.C.",United States
1354,2022-08-21,Sandles,Footwear,59,71,310,26,Delivered,2022-08-27,2,2,312,Arnold Fazer,Rachael James,Male,34,Middle Age,Miami,United States
1355,2022-06-19,Refrigerator,Appliances,48,84,536,15,Delivered,2022-06-26,7,4,540,David Willy,Patricia Moore,Male,31,Middle Age,San Francisco,United States
1356,2022-11-05,Washing Machine,Appliances,55,65,185,19,Delivered,2022-11-08,3,5,190,David Willy,Marcus Moody,Male,28,Young,Boston,United States
1357,2022-11-19,Watch,Accessories,92,121,924,32,Delivered,2022-11-20,1,4,928,Chris Jordan,Brian Cox,Male,54,Senior,Chicago,United States
1358,2022-11-25,Sandles,Footwear,28,56,976,35,Delivered,2022-11-27,2,4,980,Emily Lizz,Curtis Dean,Male,17,Young,New York,United States
1359,2022-06-14,Smartphone,Electronics,31,65,1357,40,Delivered,2022-06-21,7,3,1360,Lisa Rizi,Christina Jenkins,Male,32,Middle Age,Miami,United States
1360,2022-10-01,TV,Electronics,20,36,108,7,Delivered,2022-10-04,3,4,112,David Willy,Melody Jackson,Male,60,Senior,Seattle,United States
1361,2022-10-11,Watch,Accessories,82,114,1180,37,Delivered,2022-10-15,4,4,1184,Arnold Fazer,Christian Smith,Male,43,Middle Age,Boston,United States
1362,2022-02-16,Sandles,Footwear,79,117,985,26,Delivered,2022-02-18,2,3,988,Emily Lizz,Misty Romero,Male,19,Young,Chicago,United States
1363,2022-04-26,TV,Electronics,91,111,475,24,Delivered,2022-05-01,5,5,480,Emily Lizz,Mark Smith,Male,50,Middle Age,Boston,United States
1364,2022-10-07,Laptop,Electronics,38,65,751,28,Delivered,2022-10-08,1,5,756,Emily Lizz,Meghan Vazquez,Male,63,Senior,San Francisco,United States
1365,2022-06-19,Jeans,Clothing,95,132,1623,44,Delivered,2022-06-26,7,5,1628,Arnold Fazer,Shane Rice,Male,58,Senior,Chicago,United States
1366,2022-06-23,Sandles,Footwear,96,121,1045,42,Delivered,2022-06-28,1,5,1050,David Willy,Holly Harrington,Male,64,Senior,Atlanta,United States
1367,2022-06-09,Laptop,Electronics,54,68,513,37,Delivered,2022-06-12,3,5,518,David Willy,Bruce Carroll,Male,31,Middle Age,Miami,United States
1368,2022-11-17,Sandles,Footwear,94,109,42,3,Delivered,2022-11-24,1,3,45,Emily Lizz,Yesenia Thomas,Male,23,Young,San Francisco,United States
1369,2022-12-27,TV,Electronics,33,65,158,5,Delivered,2023-01-03,7,2,160,David Willy,Jose Gonzalez,Male,53,Senior,Los Angeles,United States
1370,2022-12-16,Washing Machine,Appliances,47,73,336,13,Delivered,2022-12-19,3,2,338,David Willy,Edward Davis,Male,47,Middle Age,San Francisco,United States
1371,2022-03-22,Jeans,Clothing,76,105,635,22,Delivered,2022-03-27,5,3,638,Emily Lizz,Johnny Parker,Male,18,Young,Seattle,United States
1372,2022-06-19,Watch,Accessories,72,82,488,49,Delivered,2022-06-20,1,2,490,Emily Lizz,Monica Phillips,Male,37,Middle Age,Miami,United States
1373,2022-04-30,Refrigerator,Appliances,88,123,1640,47,Delivered,2022-05-07,7,5,1645,Arnold Fazer,Jessica Rios,Male,25,Young,Miami,United States
1374,2022-04-16,Washing Machine,Appliances,87,122,103,3,Delivered,2022-04-17,1,2,105,Arnold Fazer,Linda Johnson,Male,34,Middle Age,Houston,United States
1375,2022-08-28,Refrigerator,Appliances,44,82,1174,31,Delivered,2022-09-02,5,4,1178,David Willy,Kimberly Larson,Male,55,Senior,Atlanta,United States
1376,2022-08-10,Sneakers,Footwear,67,82,312,21,Delivered,2022-08-13,3,3,315,Emily Lizz,Elizabeth Beasley,Male,56,Senior,Houston,United States
1377,2022-01-11,Smartphone,Electronics,51,72,374,18,Delivered,2022-01-16,5,4,378,David Willy,Teresa Mueller,Male,39,Middle Age,Chicago,United States
1378,2022-02-10,Watch,Accessories,64,77,646,50,Delivered,2022-02-14,4,4,650,Chris Jordan,Isaiah Garcia,Male,36,Middle Age,"Washington, D.C.",United States
1379,2022-12-06,TV,Electronics,37,76,1400,36,Delivered,2022-12-09,3,4,1404,Chris Jordan,Daniel Weaver,Male,61,Senior,Atlanta,United States
1380,2022-02-05,Sneakers,Footwear,88,121,127,4,Delivered,2022-02-10,5,5,132,Emily Lizz,Sean Robertson,Male,51,Senior,Los Angeles,United States
1381,2022-02-03,Sandles,Footwear,97,107,215,22,Delivered,2022-02-07,4,5,220,Lisa Rizi,Lydia Elliott,Male,61,Senior,Atlanta,United States
1382,2022-08-08,Sneakers,Footwear,26,57,832,27,Delivered,2022-08-12,4,5,837,Arnold Fazer,Taylor Knapp,Male,56,Senior,Atlanta,United States
1383,2022-03-30,Sandles,Footwear,46,57,272,25,Delivered,2022-04-05,1,3,275,Lisa Rizi,Andres Byrd,Male,47,Middle Age,Boston,United States
1384,2022-12-04,Watch,Accessories,100,131,1205,39,Delivered,2022-12-05,1,4,1209,Chris Jordan,Stephanie Ballard,Male,58,Senior,Los Angeles,United States
1385,2022-11-05,Washing Machine,Appliances,47,84,1367,37,Delivered,2022-11-12,7,2,1369,David Willy,Michael Brown,Male,46,Middle Age,New York,United States
1386,2022-05-23,Refrigerator,Appliances,29,58,520,18,Delivered,2022-05-24,1,2,522,Chris Jordan,Chris Mccall,Male,60,Senior,"Washington, D.C.",United States
1387,2022-12-19,Sneakers,Footwear,48,76,612,22,Delivered,2022-12-21,2,4,616,David Willy,Chad Ferguson,Male,43,Middle Age,New York,United States
1388,2022-06-13,Sneakers,Footwear,49,69,755,38,Delivered,2022-06-17,4,5,760,Emily Lizz,James Mendoza,Male,46,Middle Age,Atlanta,United States
1389,2022-12-06,T-shirt,Clothing,95,134,1868,48,Delivered,2022-12-09,1,4,1872,Emily Lizz,Michael Pierce,Male,63,Senior,Atlanta,United States
1390,2022-12-29,Sandles,Footwear,49,74,972,39,Delivered,2023-01-01,3,3,975,David Willy,Colleen Hensley,Male,27,Young,Miami,United States
1391,2022-11-25,Jeans,Clothing,79,100,751,36,Delivered,2022-11-29,4,5,756,Lisa Rizi,Austin Watts,Male,16,Young,Boston,United States
1392,2022-11-28,Laptop,Electronics,38,68,535,18,Delivered,2022-12-03,5,5,540,Chris Jordan,Elizabeth Johnson,Male,23,Young,Atlanta,United States
1393,2022-02-10,Sandles,Footwear,97,118,16,1,Delivered,2022-02-15,5,5,21,Lisa Rizi,Kyle Kerr,Male,46,Middle Age,Seattle,United States
1394,2022-06-21,Refrigerator,Appliances,24,54,1165,39,Delivered,2022-06-27,6,5,1170,Chris Jordan,Kyle Smith,Male,33,Middle Age,"Washington, D.C.",United States
1395,2022-12-21,Jeans,Clothing,66,91,746,30,Delivered,2022-12-22,1,4,750,David Willy,Deborah Oconnor,Male,46,Middle Age,Los Angeles,United States
1396,2022-02-14,Washing Machine,Appliances,85,102,590,35,Delivered,2022-02-20,6,5,595,Emily Lizz,Wendy Conner,Male,31,Middle Age,Boston,United States
1397,2022-11-18,TV,Electronics,46,79,985,30,Delivered,2022-11-23,5,5,990,Emily Lizz,Dylan White,Male,36,Middle Age,Los Angeles,United States
1398,2022-11-27,Laptop,Electronics,58,77,758,40,Delivered,2022-12-02,5,2,760,Emily Lizz,Toni Schmitt,Male,18,Young,New York,United States
1399,2022-01-21,Refrigerator,Appliances,66,82,414,26,Delivered,2022-01-22,1,2,416,Chris Jordan,Abigail Garcia,Male,23,Young,"Washington, D.C.",United States
1400,2022-07-24,Refrigerator,Appliances,68,84,398,25,Delivered,2022-07-31,7,2,400,Chris Jordan,Kevin Ramirez,Male,27,Young,Chicago,United States
1401,2022-04-17,Washing Machine,Appliances,31,62,1114,36,Delivered,2022-04-19,2,2,1116,Lisa Rizi,Andrea Walker,Male,45,Middle Age,Atlanta,United States
1402,2022-11-17,Jeans,Clothing,92,106,541,39,Delivered,2022-11-21,4,5,546,David Willy,Jacqueline Meyer,Male,25,Young,Boston,United States
1403,2022-10-03,Washing Machine,Appliances,77,103,48,2,Delivered,2022-10-10,7,4,52,Emily Lizz,Nicholas Davis,Male,64,Senior,San Francisco,United States
1404,2022-12-18,Sandles,Footwear,85,111,127,5,Delivered,2022-12-20,2,3,130,Arnold Fazer,Debbie Campbell,Male,55,Senior,New York,United States
1405,2022-03-14,Laptop,Electronics,51,83,1470,46,Delivered,2022-03-15,1,2,1472,Chris Jordan,Michael Galvan,Male,62,Senior,Miami,United States
1406,2022-03-19,Jeans,Clothing,74,111,774,21,Delivered,2022-03-20,1,3,777,Emily Lizz,Jackie Knapp,Male,17,Young,New York,United States
1407,2022-12-15,T-shirt,Clothing,87,113,1220,47,Delivered,2022-12-18,1,2,1222,Lisa Rizi,Jackie Williams,Male,47,Middle Age,New York,United States
1408,2022-08-26,Sneakers,Footwear,26,39,425,33,Delivered,2022-09-01,6,4,429,Chris Jordan,James Heath,Male,33,Middle Age,Atlanta,United States
1409,2022-05-20,Watch,Accessories,41,53,44,4,Delivered,2022-05-25,5,4,48,Chris Jordan,Brandy Harper,Male,18,Young,New York,United States
1410,2022-10-10,Smartphone,Electronics,46,68,1010,46,Delivered,2022-10-15,5,2,1012,Arnold Fazer,Jill Jordan,Male,40,Middle Age,Seattle,United States
1411,2022-03-25,Laptop,Electronics,91,130,1440,37,Delivered,2022-04-01,7,3,1443,Chris Jordan,Bryan Davis,Male,22,Young,"Washington, D.C.",United States
1412,2022-11-27,Sandles,Footwear,89,112,709,31,Delivered,2022-12-02,5,4,713,Lisa Rizi,Leslie Young,Male,29,Young,Los Angeles,United States
1413,2022-05-03,Laptop,Electronics,29,57,782,28,Delivered,2022-05-05,2,2,784,David Willy,Natasha Bridges,Male,49,Middle Age,Los Angeles,United States
1414,2022-12-14,Smartphone,Electronics,71,108,1700,46,Delivered,2022-12-21,7,2,1702,Chris Jordan,Ashley Brown,Male,43,Middle Age,Atlanta,United States
1415,2022-07-27,Washing Machine,Appliances,79,96,83,5,Delivered,2022-07-30,3,2,85,Emily Lizz,Paul Mays,Male,44,Middle Age,Houston,United States
1416,2022-04-01,T-shirt,Clothing,40,59,585,31,Delivered,2022-04-05,1,4,589,Emily Lizz,Michele Aguilar MD,Male,34,Middle Age,Miami,United States
1417,2022-02-26,T-shirt,Clothing,48,83,453,13,Delivered,2022-03-01,1,2,455,David Willy,Diana Alexander,Male,58,Senior,Houston,United States
1418,2022-09-18,Laptop,Electronics,100,129,607,21,Delivered,2022-09-20,2,2,609,Arnold Fazer,Margaret Ward,Male,23,Young,Miami,United States
1419,2022-11-15,TV,Electronics,42,68,647,25,Delivered,2022-11-17,2,3,650,Chris Jordan,Kevin Harvey,Male,19,Young,New York,United States
1420,2022-05-28,Watch,Accessories,62,101,697,18,Delivered,2022-06-04,7,5,702,David Willy,Daniel Wise,Male,65,Senior,"Washington, D.C.",United States
1421,2022-11-27,TV,Electronics,80,96,654,41,Delivered,2022-11-28,1,2,656,Arnold Fazer,Bryan Jensen,Male,58,Senior,San Francisco,United States
1422,2022-03-15,Smartphone,Electronics,69,91,636,29,Delivered,2022-03-21,6,2,638,David Willy,Claudia Waters,Male,65,Senior,Chicago,United States
1423,2022-05-01,Smartphone,Electronics,34,70,1654,46,Delivered,2022-05-08,7,2,1656,Arnold Fazer,Wesley Williams,Male,44,Middle Age,"Washington, D.C.",United States
1424,2022-01-29,Washing Machine,Appliances,97,112,222,15,Delivered,2022-02-01,3,3,225,David Willy,Eddie Reynolds,Male,64,Senior,New York,United States
1425,2022-08-29,T-shirt,Clothing,63,77,93,7,Delivered,2022-09-05,1,5,98,Chris Jordan,Kevin Hernandez,Male,32,Middle Age,Miami,United States
1426,2022-11-22,Watch,Accessories,89,113,835,35,Delivered,2022-11-29,7,5,840,Chris Jordan,Natasha Robertson,Male,58,Senior,Boston,United States
1427,2022-04-30,TV,Electronics,75,98,917,40,Delivered,2022-05-01,1,3,920,David Willy,Peter Monroe,Male,43,Middle Age,Miami,United States
1428,2022-12-17,Sandles,Footwear,30,65,173,5,Delivered,2022-12-20,3,2,175,Arnold Fazer,Kayla Love,Male,40,Middle Age,Seattle,United States
1429,2022-09-09,Jeans,Clothing,77,96,454,24,Delivered,2022-09-14,5,2,456,Chris Jordan,Robert Harrison,Male,55,Senior,New York,United States
1430,2022-07-13,Refrigerator,Appliances,26,52,802,31,Delivered,2022-07-15,2,4,806,Emily Lizz,Ashley Graham,Male,56,Senior,Chicago,United States
1431,2022-08-09,Jeans,Clothing,43,67,235,10,Delivered,2022-08-14,5,5,240,David Willy,Angela Johnson,Male,64,Senior,Los Angeles,United States
1432,2022-02-02,Jeans,Clothing,88,124,213,6,Delivered,2022-02-05,3,3,216,David Willy,Anna Howell,Male,61,Senior,Los Angeles,United States
1433,2022-01-12,Sandles,Footwear,54,67,556,43,Delivered,2022-01-13,1,3,559,Lisa Rizi,Donna Johnson,Male,64,Senior,Atlanta,United States
1434,2022-10-25,Refrigerator,Appliances,81,108,508,19,Delivered,2022-10-26,1,5,513,Chris Jordan,Cody Smith,Male,58,Senior,"Washington, D.C.",United States
1435,2022-08-12,Sneakers,Footwear,33,62,0,40,Cancelled,2022-08-18,6,5,0,Lisa Rizi,John Ortiz,Male,40,Middle Age,Chicago,United States
1436,2022-10-11,Jeans,Clothing,64,89,0,26,Cancelled,2022-10-16,5,3,0,Chris Jordan,Shannon Murphy,Male,65,Senior,Houston,United States
1437,2022-03-19,Watch,Accessories,77,87,306,31,Delivered,2022-03-23,4,4,310,Chris Jordan,David Rose,Male,20,Young,Atlanta,United States
1438,2022-12-19,Sandles,Footwear,55,74,72,4,Delivered,2022-12-22,3,4,76,Arnold Fazer,Rachel Smith,Male,56,Senior,Seattle,United States
1439,2022-02-18,Jeans,Clothing,93,131,1706,45,Delivered,2022-02-24,6,4,1710,Lisa Rizi,Pamela Webb,Male,23,Young,Miami,United States
1440,2022-09-05,TV,Electronics,41,65,139,6,Delivered,2022-09-08,3,5,144,Lisa Rizi,Marilyn Carter,Male,20,Young,San Francisco,United States
1441,2022-06-12,Sneakers,Footwear,25,53,417,15,Delivered,2022-06-15,3,3,420,Chris Jordan,Eric Heath,Male,58,Senior,Boston,United States
1442,2022-12-15,Smartphone,Electronics,72,110,1668,44,Delivered,2022-12-16,1,4,1672,David Willy,Sabrina Howard,Male,23,Young,Houston,United States
1443,2022-08-12,T-shirt,Clothing,76,107,339,11,Delivered,2022-08-19,1,2,341,David Willy,Kimberly Arnold,Male,48,Middle Age,Miami,United States
1444,2022-08-24,Watch,Accessories,91,114,503,22,Delivered,2022-08-30,6,3,506,Emily Lizz,Erica Gibson,Male,59,Senior,Chicago,United States
1445,2022-03-18,TV,Electronics,46,68,546,25,Delivered,2022-03-20,2,4,550,David Willy,Ricky Washington,Male,63,Senior,San Francisco,United States
1446,2022-11-30,Washing Machine,Appliances,60,77,694,41,Delivered,2022-12-06,6,3,697,Chris Jordan,Sarah Ruiz,Male,18,Young,"Washington, D.C.",United States
1447,2022-09-06,Refrigerator,Appliances,40,71,462,15,Delivered,2022-09-08,2,3,465,David Willy,Julie Huff,Male,32,Middle Age,Los Angeles,United States
1448,2022-04-03,Smartphone,Electronics,72,83,414,38,Delivered,2022-04-07,4,4,418,David Willy,Michael Rodriguez,Male,26,Young,Houston,United States
1449,2022-07-28,Sandles,Footwear,82,102,18,1,Delivered,2022-08-04,7,2,20,David Willy,Charlene Steele,Male,56,Senior,Atlanta,United States
1450,2022-08-20,Refrigerator,Appliances,33,52,71,4,Delivered,2022-08-22,2,5,76,David Willy,Gail Turner,Male,56,Senior,Boston,United States
1451,2022-06-27,Laptop,Electronics,32,62,1165,39,Delivered,2022-07-02,5,5,1170,David Willy,William Price,Male,63,Senior,Boston,United States
1452,2022-11-01,T-shirt,Clothing,33,61,1370,49,Delivered,2022-11-06,1,2,1372,David Willy,Julie Hogan,Male,38,Middle Age,Miami,United States
1453,2022-02-20,Washing Machine,Appliances,67,98,739,24,Delivered,2022-02-21,1,5,744,David Willy,Alyssa Rodriguez,Male,45,Middle Age,San Francisco,United States
1454,2022-10-31,T-shirt,Clothing,73,92,186,10,Delivered,2022-11-06,1,4,190,Arnold Fazer,Margaret Crawford,Male,48,Middle Age,Miami,United States
1455,2022-01-12,Laptop,Electronics,96,130,233,7,Delivered,2022-01-13,1,5,238,David Willy,Amber Martin,Male,31,Middle Age,Atlanta,United States
1456,2022-05-18,Watch,Accessories,39,74,1395,40,Delivered,2022-05-23,5,5,1400,Lisa Rizi,Joseph Myers,Male,41,Middle Age,"Washington, D.C.",United States
1457,2022-01-20,Washing Machine,Appliances,22,48,620,24,Delivered,2022-01-26,6,4,624,Chris Jordan,Michael Jackson,Male,28,Young,Boston,United States
1458,2022-08-24,Watch,Accessories,85,125,1316,33,Delivered,2022-08-27,3,4,1320,David Willy,Heather Ali,Male,57,Senior,New York,United States
1459,2022-04-16,Washing Machine,Appliances,32,57,821,33,Delivered,2022-04-21,5,4,825,David Willy,Christine Owen,Male,41,Middle Age,Atlanta,United States
1460,2022-01-28,Watch,Accessories,74,111,809,22,Delivered,2022-02-02,5,5,814,Lisa Rizi,Erica Wright,Male,42,Middle Age,New York,United States
1461,2022-05-25,T-shirt,Clothing,59,85,750,29,Delivered,2022-05-28,1,4,754,Arnold Fazer,Donald Quinn,Male,37,Middle Age,Miami,United States
1462,2022-07-04,Washing Machine,Appliances,87,113,206,8,Delivered,2022-07-06,2,2,208,David Willy,Nicholas Clark,Male,22,Young,San Francisco,United States
1463,2022-08-07,Refrigerator,Appliances,98,129,401,13,Delivered,2022-08-14,7,2,403,David Willy,Austin Gonzales,Male,63,Senior,Chicago,United States
1464,2022-06-21,Watch,Accessories,63,87,141,6,Delivered,2022-06-24,3,3,144,David Willy,Nicholas Morris,Male,59,Senior,Atlanta,United States
1465,2022-05-08,T-shirt,Clothing,91,116,870,35,Delivered,2022-05-14,1,5,875,Arnold Fazer,Suzanne Ortiz,Male,46,Middle Age,Miami,United States
1466,2022-05-23,Refrigerator,Appliances,33,54,919,44,Delivered,2022-05-25,2,5,924,Lisa Rizi,John Smith,Male,53,Senior,Los Angeles,United States
1467,2022-08-14,Smartphone,Electronics,69,80,448,41,Delivered,2022-08-19,5,3,451,Chris Jordan,Kayla Lucas,Male,39,Middle Age,Houston,United States
1468,2022-12-08,Sneakers,Footwear,84,110,1090,42,Delivered,2022-12-09,1,2,1092,Emily Lizz,Wendy Rogers,Male,24,Young,Los Angeles,United States
1469,2022-01-20,Jeans,Clothing,93,107,206,15,Delivered,2022-01-24,4,4,210,Lisa Rizi,Shannon Charles,Male,31,Middle Age,Seattle,United States
1470,2022-05-02,Refrigerator,Appliances,95,123,500,18,Delivered,2022-05-05,3,4,504,Emily Lizz,Richard Armstrong,Male,32,Middle Age,Miami,United States
1471,2022-03-31,T-shirt,Clothing,58,85,484,18,Delivered,2022-04-02,2,2,486,Lisa Rizi,Sierra Murray,Male,60,Senior,Miami,United States
1472,2022-08-03,Sandles,Footwear,30,61,305,10,Delivered,2022-08-07,4,5,310,Chris Jordan,Jennifer Garza,Male,60,Senior,Houston,United States
1473,2022-04-13,Refrigerator,Appliances,51,81,176,6,Delivered,2022-04-20,7,4,180,Emily Lizz,Emily Stevens,Male,64,Senior,Chicago,United States
1474,2022-07-28,Laptop,Electronics,97,123,1168,45,Delivered,2022-08-04,7,2,1170,David Willy,Ashley Olson,Male,30,Young,Chicago,United States
1475,2022-06-18,Laptop,Electronics,59,75,444,28,Delivered,2022-06-22,4,4,448,David Willy,Raymond Case,Male,57,Senior,Chicago,United States
1476,2022-11-28,Refrigerator,Appliances,88,105,199,12,Delivered,2022-11-30,2,5,204,Emily Lizz,Destiny Trevino,Male,22,Young,Chicago,United States
1477,2022-01-19,T-shirt,Clothing,52,62,175,18,Delivered,2022-01-24,5,5,180,Lisa Rizi,Laura Hawkins,Male,54,Senior,Miami,United States
1478,2022-08-21,T-shirt,Clothing,48,78,657,22,Delivered,2022-08-23,2,3,660,David Willy,Matthew Higgins,Male,54,Senior,Miami,United States
1479,2022-04-18,Smartphone,Electronics,73,104,90,3,Delivered,2022-04-25,7,3,93,Arnold Fazer,Erin Diaz,Male,36,Middle Age,Miami,United States
1480,2022-01-21,Laptop,Electronics,66,105,660,17,Delivered,2022-01-25,4,3,663,Emily Lizz,Brandi Brown,Male,25,Young,Los Angeles,United States
1481,2022-03-26,Watch,Accessories,45,64,397,21,Delivered,2022-04-02,7,2,399,Lisa Rizi,Lisa Gray,Male,28,Young,Atlanta,United States
1482,2022-05-11,Refrigerator,Appliances,42,58,251,16,Delivered,2022-05-18,7,5,256,Lisa Rizi,Adriana Perez,Male,42,Middle Age,San Francisco,United States
1483,2022-05-29,Laptop,Electronics,53,92,1206,31,Delivered,2022-05-31,2,3,1209,Chris Jordan,Mark Barron,Male,47,Middle Age,Los Angeles,United States
1484,2022-01-06,Refrigerator,Appliances,72,103,150,5,Delivered,2022-01-09,3,5,155,David Willy,Michael Gonzalez,Male,20,Young,Boston,United States
1485,2022-09-28,TV,Electronics,86,120,981,29,Delivered,2022-09-30,2,5,986,Chris Jordan,Cory Edwards,Male,23,Young,Miami,United States
1486,2022-10-28,Smartphone,Electronics,27,49,260,12,Delivered,2022-11-01,4,4,264,Chris Jordan,Jasmine Davis,Male,34,Middle Age,New York,United States
1487,2022-08-29,TV,Electronics,32,44,380,32,Delivered,2022-09-01,3,4,384,Chris Jordan,Stephanie Clark,Male,52,Senior,"Washington, D.C.",United States
1488,2022-03-31,Jeans,Clothing,88,114,801,31,Delivered,2022-04-05,5,5,806,Arnold Fazer,Michael Smith,Male,19,Young,Seattle,United States
1489,2022-12-20,TV,Electronics,24,51,1237,46,Delivered,2022-12-24,4,5,1242,Arnold Fazer,Warren Clark,Male,32,Middle Age,Chicago,United States
1490,2022-02-07,Laptop,Electronics,78,106,81,3,Delivered,2022-02-11,4,3,84,Lisa Rizi,Andrew Graves Jr.,Male,41,Middle Age,New York,United States
1491,2022-05-14,Refrigerator,Appliances,44,81,921,25,Delivered,2022-05-18,4,4,925,Chris Jordan,Amber Mcbride,Male,62,Senior,Seattle,United States
1492,2022-07-04,Watch,Accessories,72,112,1116,28,Delivered,2022-07-10,6,4,1120,Arnold Fazer,Meagan Mitchell,Male,51,Senior,Miami,United States
1493,2022-03-02,Sneakers,Footwear,62,91,490,17,Delivered,2022-03-04,2,3,493,Lisa Rizi,Amy Hall,Male,29,Young,New York,United States
1494,2022-07-08,Refrigerator,Appliances,37,77,1076,27,Delivered,2022-07-14,6,4,1080,David Willy,Thomas Carpenter,Male,26,Young,Seattle,United States
1495,2022-04-15,T-shirt,Clothing,52,78,310,12,Delivered,2022-04-18,3,2,312,Emily Lizz,Michelle Schwartz,Male,47,Middle Age,Miami,United States
1496,2022-04-14,Refrigerator,Appliances,60,94,269,8,Delivered,2022-04-20,6,3,272,David Willy,Dr. Robert Villanueva,Male,41,Middle Age,Atlanta,United States
1497,2022-06-27,Sandles,Footwear,20,55,628,18,Delivered,2022-07-04,7,2,630,David Willy,Roger Cortez,Male,37,Middle Age,Atlanta,United States
1498,2022-12-19,Sandles,Footwear,28,66,1098,29,Delivered,2022-12-25,6,4,1102,Emily Lizz,Janice Reyes,Male,60,Senior,"Washington, D.C.",United States
1499,2022-06-22,TV,Electronics,62,91,1271,44,Delivered,2022-06-26,4,5,1276,Chris Jordan,Jennifer Curry,Male,38,Middle Age,New York,United States
1500,2022-03-04,Watch,Accessories,37,63,309,12,Delivered,2022-03-10,6,3,312,Chris Jordan,Philip Barber,Male,44,Middle Age,Seattle,United States
1501,2022-06-03,Smartphone,Electronics,40,56,348,22,Delivered,2022-06-09,6,4,352,Arnold Fazer,Christopher White,Male,21,Young,Houston,United States
1502,2022-10-17,T-shirt,Clothing,77,109,1405,44,Delivered,2022-10-23,6,3,1408,Emily Lizz,Matthew Pope,Male,56,Senior,Miami,United States
1503,2022-10-23,Smartphone,Electronics,70,81,86,8,Delivered,2022-10-28,5,2,88,Lisa Rizi,Brittany Garza,Male,47,Middle Age,New York,United States
1504,2022-03-26,TV,Electronics,40,53,609,47,Delivered,2022-03-27,1,2,611,Arnold Fazer,Susan Washington,Male,56,Senior,New York,United States
1505,2022-08-06,Watch,Accessories,41,60,891,47,Delivered,2022-08-11,5,2,893,Lisa Rizi,Andre Taylor Jr.,Male,35,Middle Age,New York,United States
1506,2022-01-20,Washing Machine,Appliances,78,118,635,16,Delivered,2022-01-23,3,5,640,Lisa Rizi,Olivia Bean,Male,54,Senior,Miami,United States
1507,2022-08-23,Smartphone,Electronics,38,76,681,18,Delivered,2022-08-28,5,3,684,Lisa Rizi,Mary Campbell,Male,44,Middle Age,Los Angeles,United States
1508,2022-12-27,Sandles,Footwear,35,59,934,39,Delivered,2022-12-30,3,2,936,David Willy,Daniel Gonzalez,Male,54,Senior,Atlanta,United States
1509,2022-07-15,Washing Machine,Appliances,43,66,319,14,Delivered,2022-07-18,3,3,322,Chris Jordan,Emily Pollard,Male,19,Young,"Washington, D.C.",United States
1510,2022-01-25,Refrigerator,Appliances,64,80,717,45,Delivered,2022-01-29,4,3,720,David Willy,Cassidy Carroll,Male,16,Young,Boston,United States
1511,2022-11-02,Sneakers,Footwear,43,76,1119,34,Delivered,2022-11-09,7,3,1122,Emily Lizz,Bonnie Matthews DDS,Male,53,Senior,Chicago,United States
1512,2022-03-27,Laptop,Electronics,43,56,270,21,Delivered,2022-04-01,5,3,273,David Willy,Lacey Marshall,Male,26,Young,Houston,United States
1513,2022-02-19,Watch,Accessories,50,64,306,22,Delivered,2022-02-20,1,2,308,Emily Lizz,Tanner Wiggins,Male,35,Middle Age,Houston,United States
